,callsign,runway,arrAirport,initialGateTimeOfDeparture,aircraftType,arrGate,node,optimalExit,optimalValue,meanValue,stdevValue
0,AAL693,8,KPHX,02/17/2017 09:20:00,B752,B28,6,B10,722.44,723.24,353.19
1,AAL1598,8,KPHX,02/17/2017 13:35:00,B738,A11,5,B8,645.92,,
2,AAL1025,7L,KPHX,02/17/2017 14:15:00,B738,B13,6,E9,1411.15,,
3,AAL1073,8,KPHX,02/17/2017 13:10:00,B738,B27,7,B11,859.16,,
4,AAL592,8,KPHX,02/17/2017 14:00:00,A319,A9,5,B8,687.66,,
5,SKW3022,7R,KPHX,02/17/2017 14:20:00,CRJ7,B1,6,G5,420.13,,
6,AAL770,7R,KPHX,02/17/2017 14:00:00,A319,A12,4,G5,956.79,,
7,ASH5794,7R,KPHX,02/17/2017 15:01:00,CRJ9,A1,5,G7,517.69,,
8,DAL1514,8,KPHX,02/17/2017 12:55:00,MD90,18,1,B6,320.05,,
9,SKW3080,7R,KPHX,02/17/2017 14:45:00,CRJ7,B18,6,G5,400.23,,
10,SKW3132,8,KPHX,02/17/2017 14:45:00,CRJ2,B15C,7,B11,273.97,,
11,ASH5991,7R,KPHX,02/17/2017 14:40:00,CRJ9,B7,6,G5,397.05,,
12,AAL106,7R,KPHX,02/17/2017 14:45:00,B738,B26,6,G5,1019.26,,
13,ASH5947,8,KPHX,02/17/2017 14:40:00,CRJ9,B5,6,B11,279.77,,
14,AAL414,7R,KPHX,02/17/2017 13:30:00,A320,A6,4,G5,929.01,,
15,DAL2547,8,KPHX,02/17/2017 15:25:00,A320,19,2,B6,346.7,,
16,AAL625,8,KPHX,02/17/2017 12:15:00,A319,A17,4,B8,523.09,,
17,WJA1388,8,KPHX,02/17/2017 13:25:00,B737,B23,7,B11,833.81,,
18,AAL447,8,KPHX,02/17/2017 12:00:00,A321,A22,3,B8,385.47,,
19,ASH5844,7R,KPHX,02/17/2017 14:25:00,CRJ9,B16,6,G5,412.93,,
20,AAL531,7L,KPHX,02/17/2017 12:00:00,A319,B8,5,E12,1129.04,,
21,AAL319,8,KPHX,02/17/2017 14:45:00,B738,A11,5,B8,614.87,,
22,AAL534,7R,KPHX,02/17/2017 14:00:00,A320,A10,4,G5,863.55,,
23,AAL1456,8,KPHX,02/17/2017 13:15:00,B738,B11,6,B10,637.48,,
24,AAL2378,7R,KPHX,02/17/2017 11:40:00,B738,B13,6,G5,909.71,,
25,AAL1821,8,KPHX,02/17/2017 13:25:00,A319,B12,5,B8,651.34,,
26,ASH5896,8,KPHX,02/17/2017 16:11:00,CRJ9,A1,5,B10,212.79,,
27,AAL647,7L,KPHX,02/17/2017 12:25:00,A320,B2,5,E12,1069.71,,
28,AAL506,8,KPHX,02/17/2017 11:45:00,A321,A26,3,B8,361.83,,
29,ASH5956,8,KPHX,02/17/2017 15:40:00,CRJ9,B21,7,B11,283.04,,
30,AAL1431,8,KPHX,02/17/2017 11:25:00,B738,A3,5,B8,549.0,,
31,AAL582,8,KPHX,02/17/2017 12:25:00,A320,B6,5,B8,634.32,,
32,SKW3069,8,KPHX,02/17/2017 15:40:00,CRJ7,B1,6,B11,256.58,,
33,DAL1921,8,KPHX,02/17/2017 13:25:00,A320,15,2,B6,382.95,,
34,AAL568,7R,KPHX,02/17/2017 12:00:00,A321,A18,3,G5,865.06,,
35,ASH5906,8,KPHX,02/17/2017 13:49:00,CRJ9,B19,7,B11,307.74,,
36,ASH5816,8,KPHX,02/17/2017 15:45:00,CRJ9,B9,6,B11,228.37,,
37,AAL586,8,KPHX,02/17/2017 13:10:00,A319,B10,5,B8,706.28,,
38,CPZ5783,8,KPHX,02/17/2017 16:00:00,E75S,16,1,B7,276.93,,
39,AAL1572,8,KPHX,02/17/2017 13:17:00,B738,B14,5,B8,576.6,,
40,SWA245,8,KPHX,02/17/2017 16:20:00,B737,D2,11,B8,779.58,,
41,AAL448,8,KPHX,02/17/2017 14:50:00,A321,A24,3,B8,434.5,,
42,DAL1546,8,KPHX,02/17/2017 13:15:00,B752,17,2,B7,329.45,,
43,ASA636,8,KPHX,02/17/2017 14:55:00,B739,10,9,B8,1021.64,,
44,SWA1131,8,KPHX,02/17/2017 14:00:00,B738,C6,12,B8,983.42,,
45,WJA1532,8,KPHX,02/17/2017 14:35:00,B738,B27,7,B11,666.16,,
46,SWA653,8,KPHX,02/17/2017 17:20:00,B737,C11,12,B8,968.82,,
47,SWA1513,7L,KPHX,02/17/2017 17:40:00,B733,C18,13,E13,171.23,,
48,AAL566,8,KPHX,02/17/2017 16:35:00,A321,A21,4,B8,381.33,,
49,SWA1323,8,KPHX,02/17/2017 15:15:00,B737,D1,10,B8,841.3,,
50,AAL1783,7R,KPHX,02/17/2017 17:05:00,A321,A11,5,G5,940.23,,
51,AAL1820,7L,KPHX,02/17/2017 17:55:00,A321,A23,4,E11,711.47,,
52,SWA1111,8,KPHX,02/17/2017 17:40:00,B737,C16,13,B8,1592.85,,
53,AAL1380,8,KPHX,02/17/2017 16:10:00,B738,B13,6,B10,555.79,,
54,AAL544,8,KPHX,02/17/2017 16:25:00,A321,A29,4,B8,907.91,,
55,ASH5776,8,KPHX,02/17/2017 17:55:00,CRJ9,B18,6,B11,411.91,,
56,ASA644,8,KPHX,02/17/2017 17:00:00,B739,11,9,B8,1535.19,,
57,AAL1340,8,KPHX,02/17/2017 18:15:00,B738,B14,5,B8,460.26,,
58,SWA262,7L,KPHX,02/17/2017 17:05:00,B737,C17,12,E11,1095.51,,
59,SWA3218,7L,KPHX,02/17/2017 18:25:00,B737,C14,13,E11,1223.27,,
60,AAL491,7R,KPHX,02/17/2017 18:00:00,B752,A22,3,G4,1255.18,,
61,AAL1951,8,KPHX,02/17/2017 15:55:00,A321,A26,3,B8,951.15,,
62,AAL410,8,KPHX,02/17/2017 17:57:00,A319,B2,5,B8,1076.64,,
63,SWA1861,7R,KPHX,02/17/2017 18:45:00,B737,D2,11,G8,1244.41,,
64,SWA1444,7R,KPHX,02/17/2017 18:25:00,B737,D8,11,G8,1197.37,,
65,SWA4651,8,KPHX,02/17/2017 17:30:00,B737,D6,11,B8,1407.18,,
66,SWA3240,8,KPHX,02/17/2017 17:55:00,B737,D3,10,B8,1382.81,,
67,DAL1123,8,KPHX,02/17/2017 18:45:00,A320,15,2,B6,376.26,,
68,SWA756,8,KPHX,02/17/2017 16:20:00,B737,C13,12,B8,1443.76,,
69,AAL2023,8,KPHX,02/17/2017 16:50:00,A321,A30,3,B8,863.55,,
70,DAL1769,8,KPHX,02/17/2017 17:17:00,B753,19,2,B6,737.75,,
71,ASH5976,8,KPHX,02/17/2017 18:48:00,CRJ9,B9,6,B11,389.21,,
72,AAL472,8,KPHX,02/17/2017 17:00:00,A321,A7,5,B8,940.93,,
73,SKW3109,8,KPHX,02/17/2017 19:10:00,CRJ7,A1,5,B10,295.99,,
74,DAL1772,8,KPHX,02/17/2017 16:06:00,A333,23,2,B6,1199.78,,
75,AAL1618,8,KPHX,02/17/2017 14:30:00,B738,A19,4,B8,1006.71,,
76,AAL413,8,KPHX,02/17/2017 14:55:00,A320,A4,4,B8,956.98,,
77,SWA1712,8,KPHX,02/17/2017 19:15:00,B733,C3,11,B8,1350.07,,
78,SWA1785,8,KPHX,02/17/2017 17:45:00,B737,C7,11,B8,1458.32,,
79,AAL450,8,KPHX,02/17/2017 15:45:00,A321,A21,4,B8,989.49,,
80,ASH5736,8,KPHX,02/17/2017 19:15:00,CRJ9,B19,7,B11,422.81,,
81,ASH5949,8,KPHX,02/17/2017 19:50:00,CRJ9,B20,6,B11,374.45,,
82,SKW3108,7R,KPHX,02/17/2017 18:59:00,CRJ7,B15C,7,G5,648.79,,
83,ASH5748,7L,KPHX,02/17/2017 19:20:00,CRJ9,B5,6,E12,482.67,,
84,SKW3029,8,KPHX,02/17/2017 19:10:00,CRJ7,B3,6,B11,393.59,,
85,SKW3032,7R,KPHX,02/17/2017 19:05:00,CRJ7,B1,6,G5,514.48,,
86,ASH5752,8,KPHX,02/17/2017 19:25:00,CRJ9,B21,7,B11,407.28,,
87,SWA1125,7R,KPHX,02/17/2017 19:40:00,B738,C8,12,G8,1291.21,,
88,AAL679,8,KPHX,02/17/2017 16:20:00,A321,A24,3,B8,833.82,,
89,SKW3040,7R,KPHX,02/17/2017 19:45:00,CRJ7,B1A,6,G5,543.25,,
90,AAL495,8,KPHX,02/17/2017 16:40:00,A320,A6,4,B8,1053.5,,
91,SWA1506,7R,KPHX,02/17/2017 19:10:00,B737,C6,12,G8,1276.56,,
92,AAL549,8,KPHX,02/17/2017 18:15:00,A321,A18,3,B8,842.21,,
93,DAL2581,8,KPHX,02/17/2017 17:10:00,A320,18,1,B6,734.49,,
94,SWA795,8,KPHX,02/17/2017 18:00:00,B738,C16,13,B8,1543.98,,
95,SKW3031,8,KPHX,02/17/2017 20:00:00,CRJ7,B15A,7,B11,390.98,,
96,CPZ5800,7R,KPHX,02/17/2017 19:25:00,E75S,16,1,G5,513.91,,
97,FFT1835,26,KPHX,02/17/2017 17:50:00,A319,25,2,B7,317.23,,
98,AAL307,8,KPHX,02/17/2017 19:15:00,B738,A25,4,B8,996.22,,
99,SWA1219,7R,KPHX,02/17/2017 18:55:00,B737,D7,10,G4,994.28,,
100,SWA241,8,KPHX,02/17/2017 19:30:00,B738,D3,10,B8,1323.23,,
101,NKS939,8,KPHX,02/17/2017 19:47:00,A320,2,8,B8,1591.28,,
102,SWA4623,8,KPHX,02/17/2017 20:00:00,B737,C18,13,B8,1498.04,,
103,SWA888,7L,KPHX,02/17/2017 19:30:00,B737,C17,12,E11,1187.37,,
104,AAL575,8,KPHX,02/17/2017 19:05:00,A321,A20,3,B8,995.15,,
105,ASA656,8,KPHX,02/17/2017 19:00:00,B739,10,9,B8,1491.0,,
106,AAL551,8,KPHX,02/17/2017 20:50:00,A321,A23,4,B8,947.1,,
107,AAL2341,8,KPHX,02/17/2017 19:15:00,B738,A27,4,B8,1022.53,,
108,SWA124,8,KPHX,02/17/2017 19:30:00,B733,C4,12,B8,1373.45,,
109,AAL985,7R,KPHX,02/17/2017 20:55:00,B738,B14,5,G4,1454.57,,
110,ASH5989,7R,KPHX,02/17/2017 20:30:00,CRJ9,B5,6,G5,500.23,,
111,AAL1712,26,KPHX,02/17/2017 20:48:00,A321,A11,5,B7,656.74,,
112,AAL1597,8,KPHX,02/17/2017 20:45:00,B738,A25,4,B8,376.35,,
113,SWA195,8,KPHX,02/17/2017 19:00:00,B738,D7,10,B8,1318.03,,
114,SWA237,25L,KPHX,02/17/2017 20:40:00,B737,C13,12,G4,988.68,,
115,DAL899,8,KPHX,02/17/2017 19:21:00,B739,15,2,B7,263.33,,
116,AAL429,8,KPHX,02/17/2017 20:29:00,A321,A21,4,B8,363.35,,
117,AAL1467,8,KPHX,02/17/2017 20:47:00,B738,B13,6,B10,1231.43,,
118,SWA438,8,KPHX,02/17/2017 17:45:00,B737,D8,11,B8,1420.61,,
119,SKW3037,8,KPHX,02/17/2017 20:45:00,CRJ7,B1A,6,B11,357.81,,
120,AAL628,8,KPHX,02/17/2017 18:00:00,A321,A26,3,B8,929.76,,
121,AAL634,8,KPHX,02/17/2017 20:45:00,A319,A9,5,B8,579.16,,
122,SWA669,8,KPHX,02/17/2017 21:00:00,B738,C16,13,B8,1640.54,,
123,SKW3076,7L,KPHX,02/17/2017 21:39:00,CRJ7,B17,7,E10,381.47,,
124,AAL500,8,KPHX,02/17/2017 20:49:00,A319,A6,4,B8,955.26,,
125,DAL2046,26,KPHX,02/17/2017 19:07:00,A321,17,2,B7,268.76,,
126,SWA3878,26,KPHX,02/17/2017 19:45:00,B737,C17,12,B8,818.71,,
127,SWA694,26,KPHX,02/17/2017 18:40:00,B738,C7,11,B5,1291.13,,
128,SWA1156,25R,KPHX,02/17/2017 21:55:00,B737,C14,13,E9,711.43,,
129,AAL552,26,KPHX,02/17/2017 20:45:00,A319,A10,4,B7,561.84,,
130,AAL502,26,KPHX,02/17/2017 20:35:00,A320,A4,4,B7,576.81,,
131,ASH5745,25L,KPHX,02/17/2017 21:15:00,CRJ9,B3,6,G4,481.93,,
132,ASH5931,26,KPHX,02/17/2017 22:20:00,CRJ9,B16,6,B7,324.89,,
133,AAL1072,26,KPHX,02/17/2017 18:10:00,B738,B14,5,B7,752.92,,
134,AAL1458,26,KPHX,02/17/2017 18:10:00,B738,B11,6,B7,869.84,,
135,ASH5963,25L,KPHX,02/17/2017 22:30:00,CRJ9,B9,6,G4,467.27,,
136,AAL583,26,KPHX,02/17/2017 20:30:00,A319,A6,4,B8,324.69,,
137,AAL695,26,KPHX,02/17/2017 18:30:00,A321,A23,4,B7,563.77,,
138,AAL1034,26,KPHX,02/17/2017 20:40:00,B738,B6,5,B7,694.95,,
139,SKW3041,26,KPHX,02/17/2017 22:24:00,CRJ7,B1A,6,B7,348.98,,
140,SWA1890,26,KPHX,02/17/2017 20:10:00,B737,C3,11,B8,749.1,,
141,SWA2747,26,KPHX,02/17/2017 20:40:00,B737,D6,11,B7,1016.62,,
142,SKW2898,25R,KPHX,02/17/2017 23:07:00,CRJ7,B17,7,E9,389.39,,
143,AAL644,25L,KPHX,02/17/2017 21:37:00,A319,B4,5,G4,1165.6,,
144,AAL521,26,KPHX,02/17/2017 19:36:00,A321,A7,5,B8,474.47,,
145,SWA1174,25L,KPHX,02/17/2017 22:30:00,B737,C19,12,G7,704.89,,
146,AAL2581,26,KPHX,02/17/2017 19:05:00,B738,B13,6,B7,846.69,,
147,SWA299,26,KPHX,02/17/2017 21:10:00,B733,C19,12,B8,832.47,,
148,SWA1418,25L,KPHX,02/17/2017 20:50:00,B737,D1,10,G4,867.97,,
149,SWA1471,26,KPHX,02/18/2017 00:01:00,B737,C8,12,B7,1112.09,,
150,SWA4485,26,KPHX,02/17/2017 23:25:00,B738,C19,12,B7,1100.62,,
151,SWA1806,26,KPHX,02/17/2017 20:20:00,B738,D5,10,B8,663.86,,
152,SWA1169,25R,KPHX,02/17/2017 23:50:00,B737,D7,10,E8,635.71,,
153,SWA4247,26,KPHX,02/18/2017 00:15:00,B733,C1,11,B8,796.53,,
154,ASA688,26,KPHX,02/17/2017 22:55:00,B739,11,9,B6,1244.26,,
155,SKW2900,25L,KPHX,02/17/2017 20:35:00,CRJ7,B17,7,G6,476.8,,
156,AAL486,25L,KPHX,02/17/2017 23:45:00,A321,A7,5,G3,1431.09,,
157,AAL490,26,KPHX,02/17/2017 23:05:00,A319,A6,4,B11,304.68,,
158,AAL1744,26,KPHX,02/18/2017 00:30:00,A321,A27,4,B7,647.28,,
159,CPZ5778,26,KPHX,02/17/2017 23:05:00,E75S,23,2,B8,84.81,,
160,AAL1017,26,KPHX,02/17/2017 23:00:00,B738,B11,6,B6,906.28,,
161,SWA349,26,KPHX,02/18/2017 00:15:00,B737,C13,12,B7,1056.86,,
162,ASH5969,25L,KPHX,02/18/2017 00:30:00,CRJ9,B9,6,G3,582.65,,
163,ASH5714,25L,KPHX,02/18/2017 00:55:00,CRJ9,B16,6,G4,464.68,,
164,SKW3104,25L,KPHX,02/18/2017 00:15:00,CRJ7,B1,6,G2,721.42,,
165,SKW3054,26,KPHX,02/18/2017 00:26:00,CRJ7,B1A,6,B7,346.74,,
166,AAL545,26,KPHX,02/18/2017 00:25:00,A321,A19,4,B8,328.89,,
167,SKW4755,26,KPHX,02/18/2017 00:17:00,CRJ7,18,1,B7,125.15,,
168,AAL2549,25R,KPHX,02/18/2017 00:45:00,B738,A25,4,E7,866.03,,
169,AAL494,26,KPHX,02/17/2017 21:25:00,B752,A20,3,B7,606.7,,
170,AAL1355,26,KPHX,02/17/2017 23:35:00,B738,A29,4,B7,549.47,,
171,AAL590,26,KPHX,02/18/2017 00:23:00,A320,B2,5,B7,726.39,,
172,AAL614,25L,KPHX,02/18/2017 00:17:00,A320,A12,4,G3,1382.93,,
173,SWA1240,26,KPHX,02/17/2017 21:50:00,B738,C6,12,B7,1091.4,,
174,SWA585,26,KPHX,02/17/2017 22:45:00,B737,C11,12,B10,1096.47,,
175,AAL1896,26,KPHX,02/17/2017 23:37:00,A321,A26,3,B11,411.49,,
176,SWA974,26,KPHX,02/17/2017 22:25:00,B738,C8,12,B6,1183.11,,
177,SWA1232,26,KPHX,02/17/2017 21:55:00,B738,D7,10,B8,722.19,,
178,SWA9020,25R,KPHX,02/17/2017 23:05:00,B737,C19,12,E6,979.68,,
179,SWA1337,7L,KPHX,02/17/2017 21:25:00,B738,C7,11,E11,476.93,,
180,SWA1157,25L,KPHX,02/18/2017 01:20:00,B737,D8,11,G4,944.09,,
181,DAL542,26,KPHX,02/17/2017 22:45:00,A320,17,2,B7,372.24,,
