,callsign,runway,arrAirport,initialGateTimeOfDeparture,aircraftType,arrGate,node,optimalExit,optimalValue,meanValue,stdevValue
1246,DAL2372,26R,KATL,02/19/2017 20:54:00,A321,C42,3,9,575.99,,
1247,DAL1152,26R,KATL,02/19/2017 20:51:00,A320,B17,9,9,771.35,,
1248,AAL787,27L,KATL,02/19/2017 21:10:00,A320,D21,11,59,796.82,,
1249,DAL321,26R,KATL,02/19/2017 20:45:00,MD88,B04,13,8,801.23,,
1250,NKS219,26R,KATL,02/19/2017 20:45:00,A320,D1A,16,9,613.84,,
1251,AAL232,26R,KATL,02/19/2017 20:25:00,A321,T10,7,8,828.34,,
1252,ASQ5149,27L,KATL,02/19/2017 21:30:00,CRJ2,D28,10,59,299.79,,
1253,AAL1398,27L,KATL,02/19/2017 20:35:00,B738,T9,7,59,684.73,,
1254,DAL1416,27L,KATL,02/19/2017 21:30:00,MD88,C34,9,59,499.72,,
1255,ASQ5105,27L,KATL,02/19/2017 21:00:00,CRJ2,C49,4,60,310.73,,
1256,ASA746,26R,KATL,02/19/2017 17:55:00,B739,D3,16,9,614.26,,
1257,DAL825,27L,KATL,02/19/2017 20:43:00,B712,C52,3,59,635.42,,
1258,SWA5445,26R,KATL,02/19/2017 19:55:00,B733,C1,15,9,1137.18,,
1259,DAL1916,26R,KATL,02/19/2017 20:00:00,MD90,B12,8,8,687.22,,
1260,DAL28,28,KATL,02/19/2017 21:30:00,B753,A29,2,72,1476.64,,
1261,DAL2017,26R,KATL,02/19/2017 20:45:00,MD88,B02,13,8,1212.06,,
1262,DAL2052,26R,KATL,02/19/2017 21:55:00,MD88,B11,14,9,753.54,,
1263,DAL2599,26R,KATL,02/19/2017 22:00:00,B712,C36,9,9,674.23,,
1264,DAL1107,27L,KATL,02/19/2017 21:55:00,B737,A11,13,59,596.64,,
1265,DAL1381,26R,KATL,02/19/2017 19:55:00,A320,A03,13,8,1224.1,,
1266,DAL1861,26R,KATL,02/19/2017 21:30:00,MD90,B32,2,8,608.94,,
1267,DAL1951,28,KATL,02/19/2017 21:25:00,B752,A09,13,72,1315.94,,
1268,DAL1178,27L,KATL,02/19/2017 21:25:00,MD90,A18,7,59,1118.61,,
1269,AAL2247,26R,KATL,02/19/2017 21:00:00,B738,T11,7,8,814.34,,
1270,DAL2897,26R,KATL,02/19/2017 21:33:00,MD88,B34,2,8,989.39,,
1271,SWA5080,26R,KATL,02/19/2017 19:10:00,B738,C12,14,9,1348.62,,
1272,ASQ5219,28,KATL,02/19/2017 21:29:00,CRJ9,C40,3,73,543.8,,
1273,DAL1692,26R,KATL,02/19/2017 19:10:00,B739,A06,12,8,688.25,,
1274,DAL1736,26R,KATL,02/19/2017 21:38:00,MD90,A17,8,8,617.67,,
1275,AAL1249,26R,KATL,02/19/2017 18:35:00,B738,T11,7,8,621.77,,
1276,DAL43,27L,KATL,02/19/2017 20:45:00,MD88,B01,14,59,500.76,,
1277,ASQ5145,28,KATL,02/19/2017 21:59:00,CRJ2,D39,5,73,631.67,,
1278,SWA4601,27L,KATL,02/19/2017 21:20:00,B737,C9,15,60,524.14,,
1279,DAL1626,28,KATL,02/19/2017 22:10:00,MD90,A34,1,73,1507.23,,
1280,DAL2198,26R,KATL,02/19/2017 19:40:00,B737,T06,7,8,837.82,,
1281,SWA5608,27L,KATL,02/19/2017 21:30:00,B737,C3,15,59,612.3,,
1282,ASQ5195,27L,KATL,02/19/2017 22:04:00,CRJ2,D38,4,60,313.01,,
1283,DAL1116,26R,KATL,02/19/2017 21:40:00,B712,C50,3,9,966.67,,
1284,SKW4445,26R,KATL,02/19/2017 20:08:00,CRJ7,D24,10,9,261.49,,
1285,DAL1220,26R,KATL,02/19/2017 19:15:00,B752,A20,7,8,828.87,,
1286,DAL1159,26R,KATL,02/19/2017 21:28:00,MD88,B26,2,8,610.08,,
1287,DAL2642,27L,KATL,02/19/2017 22:15:00,MD88,B13,9,60,619.9,,
1288,ASQ5483,26R,KATL,02/19/2017 21:44:00,CRJ9,C30,9,9,293.05,,
1289,SWA2218,26R,KATL,02/19/2017 21:40:00,B737,C21,10,9,613.24,,
1290,DAL860,28,KATL,02/19/2017 21:57:00,B752,A24,1,72,1618.64,,
1291,DAL1281,26R,KATL,02/19/2017 22:20:00,MD88,B14,8,8,717.74,,
1292,DAL105,27L,KATL,02/19/2017 21:00:00,MD88,A30,1,59,788.91,,
1293,DAL1136,28,KATL,02/19/2017 21:55:00,B739,B22,8,72,1364.89,,
1294,DAL1695,27L,KATL,02/19/2017 22:13:00,A320,D09,16,61,624.89,,
1295,DAL1372,26R,KATL,02/19/2017 21:54:00,B712,C41,4,9,604.62,,
1296,ASQ5348,26R,KATL,02/19/2017 22:12:00,CRJ2,D35,5,9,291.16,,
1297,SWA4556,27L,KATL,02/19/2017 22:15:00,B738,C2,14,59,444.23,,
1298,NKS600,27L,KATL,02/19/2017 21:58:00,A319,D4,15,59,609.7,,
1299,SWA4200,27L,KATL,02/19/2017 21:25:00,B737,C1,15,59,544.93,,
1300,SKW4611,26R,KATL,02/19/2017 22:05:00,CRJ2,D13,11,9,207.58,,
1301,SKW4470,26R,KATL,02/19/2017 22:00:00,CRJ2,D15,11,9,210.43,,
1302,DAL2289,26R,KATL,02/19/2017 21:55:00,B738,B19,9,9,645.64,,
1303,DAL652,27L,KATL,02/19/2017 21:45:00,MD88,B20,8,59,569.95,,
1304,DAL2393,28,KATL,02/19/2017 21:59:00,A321,A07,13,72,1308.76,,
1305,AAL612,26R,KATL,02/19/2017 20:15:00,A320,T10,7,8,799.1,,
1306,AAL1348,28,KATL,02/19/2017 21:50:00,B738,T11,7,71,1719.98,,
1307,DAL1221,26R,KATL,02/19/2017 21:55:00,A319,B23,9,9,703.65,,
1308,DAL768,27L,KATL,02/19/2017 21:35:00,MD88,B06,13,59,475.62,,
1309,DAL2172,27L,KATL,02/19/2017 22:30:00,A321,D9A,16,59,732.97,,
1310,SWA5628,27L,KATL,02/19/2017 22:30:00,B733,C17,10,61,712.13,,
1311,ASQ5108,26R,KATL,02/19/2017 21:46:00,CRJ7,D14,10,9,254.32,,
1312,ASQ5235,28,KATL,02/19/2017 22:43:00,CRJ9,D30,4,73,563.55,,
1313,SWA4842,26R,KATL,02/19/2017 21:35:00,B737,C14,14,9,784.3,,
1314,DAL2216,26R,KATL,02/19/2017 21:40:00,MD90,B27,3,9,553.97,,
1315,DAL1862,27L,KATL,02/19/2017 22:07:00,B752,A01,13,59,624.49,,
1316,DAL1513,28,KATL,02/19/2017 21:55:00,MD90,B36,2,73,1681.57,,
1317,SWA2349,27L,KATL,02/19/2017 23:05:00,B733,C3,15,59,620.93,,
1318,RPA4624,26R,KATL,02/19/2017 21:59:00,E75S,T9,7,8,315.19,,
1319,SWA5458,26R,KATL,02/19/2017 22:30:00,B733,C4,14,9,759.9,,
1320,DAL1346,26R,KATL,02/19/2017 21:55:00,MD90,B34,2,8,623.19,,
1321,DAL1158,26R,KATL,02/19/2017 22:20:00,MD88,B18,8,8,1033.68,,
1322,DAL1293,28,KATL,02/19/2017 22:40:00,MD88,B05,14,72,1307.83,,
1323,DAL731,27L,KATL,02/19/2017 22:40:00,MD88,B07,14,59,478.23,,
1324,SWA3557,27L,KATL,02/19/2017 21:50:00,B733,C16,9,59,553.23,,
1325,DAL2449,26R,KATL,02/19/2017 21:59:00,MD88,A25,2,8,626.21,,
1326,SWA4738,27L,KATL,02/19/2017 22:00:00,B737,C13,15,59,565.08,,
1327,DAL2199,26R,KATL,02/19/2017 21:30:00,MD90,B11,14,9,1200.88,,
1328,DAL729,26R,KATL,02/19/2017 23:30:00,B712,E30,5,9,436.68,,
1329,SWA3165,27L,KATL,02/19/2017 23:00:00,B737,C6,14,59,477.06,,
1330,DAL1462,26R,KATL,02/19/2017 22:45:00,B712,C55,4,9,1076.07,,
1331,DAL101,26R,KATL,02/19/2017 20:30:00,B753,A02,12,8,901.46,,
1332,DAL2613,27L,KATL,02/19/2017 22:50:00,MD90,B25,9,59,534.5,,
1333,DAL1307,26R,KATL,02/19/2017 23:10:00,MD90,A28,1,8,753.18,,
1334,DAL477,27L,KATL,02/19/2017 22:30:00,B77L,F06,18,58,1655.61,,
1335,DAL147,26R,KATL,02/19/2017 21:20:00,B752,T05,12,8,899.43,,
1336,DAL1971,28,KATL,02/19/2017 23:44:00,MD88,B01,14,73,1441.85,,
1337,DAL1403,28,KATL,02/19/2017 23:40:00,MD88,B26,2,73,1378.39,,
1338,DAL2111,28,KATL,02/19/2017 23:15:00,A321,C50,3,73,1345.15,,
1339,AAL1833,26R,KATL,02/19/2017 22:30:00,E190,T12,1,8,283.84,,
1340,DAL826,27L,KATL,02/19/2017 23:45:00,MD88,B16,8,59,559.4,,
1341,DAL1774,27L,KATL,02/19/2017 23:35:00,MD90,T03,12,59,977.75,,
1342,DAL2448,28,KATL,02/19/2017 23:10:00,A321,A03,13,72,1279.62,,
1343,DAL1772,26R,KATL,02/19/2017 21:30:00,A333,E14,6,9,1002.87,,
1344,DAL1679,26R,KATL,02/19/2017 22:40:00,B752,A17,8,8,694.19,,
1345,AAL611,28,KATL,02/19/2017 22:50:00,A320,D23,11,72,1363.81,,
1346,AAL2722,26R,KATL,02/19/2017 23:00:00,B738,T10,7,8,807.98,,
1347,DAL1238,27L,KATL,02/19/2017 23:05:00,B712,D06,15,58,823.51,,
1348,DAL1998,27L,KATL,02/19/2017 23:10:00,B752,A20,7,59,722.56,,
1349,DAL1892,27L,KATL,02/19/2017 22:50:00,B712,D08,15,61,597.65,,
1350,DAL2035,26R,KATL,02/19/2017 23:15:00,MD88,A33,2,8,570.86,,
1351,DAL2504,28,KATL,02/19/2017 23:05:00,B712,C33,10,72,1425.36,,
1352,ASQ5106,27L,KATL,02/19/2017 23:49:00,CRJ7,D41,5,60,262.89,,
1353,DAL1661,27L,KATL,02/19/2017 23:00:00,MD88,B33,3,61,955.64,,
1354,DAL1757,26R,KATL,02/19/2017 21:16:00,B752,A04,12,8,901.21,,
1355,DAL2224,28,KATL,02/19/2017 22:45:00,B752,E15,17,73,1269.78,,
1356,DAL1402,26R,KATL,02/19/2017 21:35:00,B739,A12,7,8,794.8,,
1357,DAL1644,26R,KATL,02/19/2017 23:15:00,B739,A09,13,8,725.57,,
1358,SWA3272,26R,KATL,02/19/2017 23:35:00,B733,C15,10,9,619.1,,
1359,NKS251,26R,KATL,02/19/2017 22:58:00,A320,D3,16,9,608.19,,
1360,AAL1819,26R,KATL,02/19/2017 22:20:00,E190,T9,7,8,319.79,,
1361,DAL783,28,KATL,02/19/2017 23:58:00,B712,C41,4,72,1485.16,,
1362,DAL30,28,KATL,02/19/2017 23:15:00,MD88,T06,7,71,1726.77,,
1363,DAL1240,27L,KATL,02/19/2017 21:49:00,MD90,B14,8,59,523.23,,
1364,ASQ5150,27L,KATL,02/19/2017 23:55:00,CRJ2,D38,4,60,307.05,,
1365,DAL758,27L,KATL,02/20/2017 00:10:00,A319,A10,12,59,567.62,,
1366,ASQ5141,26R,KATL,02/19/2017 23:02:00,CRJ9,D32,4,9,228.91,,
1367,DAL1527,27L,KATL,02/19/2017 23:55:00,MD90,B26,2,59,607.91,,
1368,DAL931,27L,KATL,02/20/2017 00:10:00,MD90,E27,6,60,950.56,,
1369,DAL2009,26R,KATL,02/20/2017 00:00:00,B712,E34,5,9,904.94,,
1370,ASH6274,27L,KATL,02/19/2017 23:45:00,E75L,T14,1,58,298.23,,
1371,DAL1277,27L,KATL,02/20/2017 00:20:00,B752,A01,13,59,568.93,,
1372,DAL1863,26R,KATL,02/19/2017 23:45:00,MD88,B28,2,8,618.36,,
1373,SWA3409,27L,KATL,02/19/2017 23:55:00,B737,C10,14,61,762.92,,
1374,SWA5663,27L,KATL,02/20/2017 00:25:00,B737,C4,14,60,542.77,,
1375,DAL2537,27L,KATL,02/20/2017 00:12:00,MD88,B02,13,59,458.75,,
1376,SWA3420,26R,KATL,02/19/2017 22:25:00,B737,C17,10,9,660.02,,
1377,SWA4499,26R,KATL,02/19/2017 22:10:00,B738,C13,15,9,729.17,,
1378,DAL1430,26R,KATL,02/19/2017 22:00:00,B739,B22,8,8,483.75,,
1379,SWA3282,27L,KATL,02/20/2017 00:50:00,B737,C1,15,59,582.7,,
1380,SWA5626,27L,KATL,02/20/2017 00:25:00,B737,C7,15,59,594.85,,
1381,SWA4313,26R,KATL,02/20/2017 00:15:00,B737,C16,9,9,690.29,,
1382,DAL1549,26R,KATL,02/19/2017 23:50:00,B752,A16,7,8,838.42,,
1383,DAL2104,27L,KATL,02/19/2017 23:40:00,MD88,A24,1,59,764.75,,
1384,DAL762,26R,KATL,02/20/2017 00:30:00,B712,D8A,15,9,753.82,,
1385,DAL2248,26R,KATL,02/19/2017 23:55:00,B739,A15,8,8,651.95,,
1386,DAL1390,27L,KATL,02/20/2017 00:14:00,B712,C35,10,59,717.57,,
1387,DAL1383,26R,KATL,02/19/2017 23:47:00,MD88,B10,13,8,777.12,,
1388,DAL2483,26R,KATL,02/20/2017 00:20:00,B712,D09,16,9,627.23,,
1389,SWA4393,26R,KATL,02/20/2017 00:30:00,B737,C6,14,9,738.16,,
1390,DAL2534,26R,KATL,02/20/2017 01:03:00,B739,A26,1,8,691.87,,
1391,DAL54,27L,KATL,02/20/2017 00:30:00,MD88,B31,3,59,663.27,,
1392,DAL1378,27L,KATL,02/20/2017 00:45:00,MD88,B23,9,59,524.42,,
1393,DAL1834,26R,KATL,02/20/2017 01:00:00,MD88,B03,14,9,804.69,,
1394,FFT423,26R,KATL,02/19/2017 23:30:00,A320,D1A,16,9,1130.02,,
1395,DAL1226,27L,KATL,02/20/2017 00:50:00,B752,A03,13,59,602.71,,
1396,SWA3433,27L,KATL,02/20/2017 00:40:00,B737,C15,10,60,606.99,,
1397,DAL998,27L,KATL,02/20/2017 00:35:00,MD88,B11,14,61,806.9,,
1398,DAL1248,27L,KATL,02/20/2017 00:35:00,MD90,B24,2,59,609.33,,
1399,SWA3750,26R,KATL,02/20/2017 00:01:00,B737,C9,15,9,835.81,,
1400,DAL32,27L,KATL,02/20/2017 01:40:00,B752,E16,6,60,911.05,,
1401,SWA3976,26R,KATL,02/19/2017 22:55:00,B737,C12,14,9,782.2,,
1402,RPA4535,26R,KATL,02/20/2017 01:00:00,E75L,D21,11,9,202.35,,
1403,DAL1554,26R,KATL,02/19/2017 23:15:00,B739,A21,8,8,643.42,,
1404,DAL2046,26R,KATL,02/19/2017 23:53:00,B739,A30,1,8,721.0,,
1405,ASH6058,27L,KATL,02/20/2017 01:10:00,E75L,E35,6,58,572.86,,
1406,AAL2319,26R,KATL,02/20/2017 00:50:00,A319,T11,7,8,624.68,,
1407,SWA3761,26R,KATL,02/20/2017 01:50:00,B737,C13,15,9,692.19,,
1408,DAL345,26R,KATL,02/20/2017 00:40:00,MD88,B05,14,9,779.08,,
1409,DAL1817,26R,KATL,02/20/2017 00:45:00,A320,E04,16,9,588.05,,
1410,DAL2620,26R,KATL,02/19/2017 23:55:00,B752,A07,13,8,760.49,,
1411,SWA5143,26R,KATL,02/20/2017 01:45:00,B737,C21,10,9,637.04,,
1412,AAL1687,26R,KATL,02/20/2017 00:59:00,E190,E30,5,9,170.67,,
1413,SWA4250,26R,KATL,02/20/2017 01:25:00,B737,C14,14,9,785.79,,
1414,NKS569,26R,KATL,02/20/2017 02:07:00,A320,E32,5,9,418.74,,
1415,NKS362,27L,KATL,02/20/2017 02:18:00,A321,D4,15,59,619.8,,
1416,AAL1691,26R,KATL,02/20/2017 02:30:00,A321,T12,1,8,727.18,,
1417,AAL2513,26R,KATL,02/20/2017 00:10:00,B738,T11,7,8,740.24,,
1418,AAL2512,27L,KATL,02/20/2017 02:41:00,A319,T10,7,59,677.37,,
1419,ASA750,26R,KATL,02/20/2017 00:15:00,B739,D3,16,9,598.24,,
1420,ASH6322,26R,KATL,02/20/2017 03:00:00,E75L,T13,1,8,280.76,,
1421,DAL2094,26R,KATL,02/19/2017 23:55:00,B738,A09,13,8,754.88,,
1422,DAL1150,26R,KATL,02/20/2017 01:16:00,B739,A31,2,8,589.8,,
1423,UAL1849,26R,KATL,02/19/2017 14:38:00,B739,T13,1,8,713.22,,
1424,UAL453,27L,KATL,02/19/2017 17:30:00,B737,T13,1,59,903.38,,
1425,DAL1792,08L,KATL,02/20/2017 06:25:00,B739,A31,2,10,821.79,,
1426,AAL1116,08L,KATL,02/20/2017 06:10:00,B738,T11,7,10,994.15,,
1427,DAL2359,08L,KATL,02/20/2017 07:45:00,B752,A10,12,13,1467.75,,
1428,DAL1354,08L,KATL,02/20/2017 06:20:00,B739,B23,9,10,800.08,,
1429,DAL2480,08L,KATL,02/20/2017 07:25:00,B739,A05,13,8,684.97,,
1430,DAL2082,08L,KATL,02/20/2017 07:40:00,B753,A01,13,13,1417.46,,
1431,DAL1446,08L,KATL,02/20/2017 06:55:00,B753,A18,7,13,1330.76,,
1432,DAL2318,08L,KATL,02/20/2017 07:05:00,B738,A11,13,13,1426.7,,
1433,DAL1457,08L,KATL,02/20/2017 10:35:00,MD90,T05,12,10,1137.37,,
1434,DAL689,08L,KATL,02/20/2017 10:50:00,MD88,B11,14,10,929.36,,
1435,DAL352,08L,KATL,02/20/2017 07:15:00,B739,T07,7,10,1019.87,,
1436,DAL2038,09R,KATL,02/20/2017 10:30:00,B712,C33,10,60,603.26,,
1437,ASQ5522,09R,KATL,02/20/2017 10:35:00,CRJ2,D10,15,60,202.23,,
1438,EDV3449,08L,KATL,02/20/2017 10:45:00,CRJ9,D29,5,10,215.05,,
1439,DAL2323,09R,KATL,02/20/2017 10:15:00,A321,A29,2,60,825.44,,
1440,DAL668,08L,KATL,02/20/2017 10:25:00,MD88,C40,3,8,559.9,,
1441,DAL2562,09R,KATL,02/20/2017 10:40:00,MD88,D08,15,59,793.32,,
1442,DAL1279,09R,KATL,02/20/2017 10:45:00,MD90,B36,2,60,838.59,,
1443,FFT429,09R,KATL,02/20/2017 10:15:00,A320,D1,16,60,602.86,,
1444,ASQ5290,09R,KATL,02/20/2017 10:50:00,CRJ2,C42,3,60,292.85,,
1445,DAL836,08L,KATL,02/20/2017 03:40:00,A333,E11,17,11,680.17,,
1446,ASQ5501,09R,KATL,02/20/2017 10:45:00,CRJ2,C47,4,60,307.75,,
1447,DAL1195,08L,KATL,02/20/2017 07:40:00,B753,A12,7,10,991.85,,
1448,DAL823,08L,KATL,02/20/2017 11:00:00,MD88,B27,3,10,793.44,,
1449,DAL1112,09R,KATL,02/20/2017 10:40:00,MD88,B26,2,58,807.54,,
1450,DAL960,08L,KATL,02/20/2017 10:40:00,MD90,C41,4,10,714.89,,
1451,ASQ5259,08L,KATL,02/20/2017 11:00:00,CRJ2,D35,5,10,217.93,,
1452,DAL1100,09R,KATL,02/20/2017 11:20:00,MD90,B33,3,59,816.3,,
1453,DAL1993,09R,KATL,02/20/2017 11:00:00,B739,A33,2,60,805.87,,
1454,DAL935,08L,KATL,02/20/2017 10:30:00,MD88,B20,8,10,932.54,,
1455,DAL2485,08L,KATL,02/20/2017 11:15:00,MD88,C42,3,14,1364.97,,
1456,DAL1754,08L,KATL,02/20/2017 11:25:00,B712,C43,4,10,626.83,,
1457,DAL1095,08L,KATL,02/20/2017 10:55:00,A319,B17,9,9,620.52,,
1458,DAL2914,08L,KATL,02/20/2017 11:20:00,B712,C50,3,10,742.65,,
1459,DAL1533,09R,KATL,02/20/2017 10:45:00,MD90,B36,2,60,853.94,,
1460,DAL2488,10,KATL,02/20/2017 10:55:00,B712,C55,4,73,1341.95,,
1461,DAL2815,08L,KATL,02/20/2017 07:45:00,B753,A28,1,11,974.58,,
1462,DAL1482,08L,KATL,02/20/2017 11:00:00,B752,A02,12,8,730.38,,
1463,DAL1171,09R,KATL,02/20/2017 11:20:00,MD88,B04,13,60,642.53,,
1464,DAL2830,08L,KATL,02/20/2017 11:00:00,MD88,C35,10,10,708.05,,
1465,ASQ5270,09R,KATL,02/20/2017 11:15:00,CRJ2,D26,10,59,332.34,,
1466,DAL1544,09R,KATL,02/20/2017 10:45:00,A321,T06,7,60,901.21,,
1467,DAL1460,09R,KATL,02/20/2017 10:30:00,MD88,B21,9,60,606.75,,
1468,DAL1542,09R,KATL,02/20/2017 10:55:00,MD88,T08,7,60,892.22,,
1469,SKW4684,09R,KATL,02/20/2017 10:55:00,CRJ2,D41,5,60,332.28,,
1470,DAL1872,09R,KATL,02/20/2017 11:05:00,A321,A04,12,60,801.16,,
1471,DAL2145,10,KATL,02/20/2017 11:30:00,MD88,T05,12,73,1278.97,,
1472,DAL1617,09R,KATL,02/20/2017 10:45:00,MD88,B29,3,60,669.22,,
1473,DAL1680,08L,KATL,02/20/2017 11:55:00,MD88,B05,14,13,1331.07,,
1474,ASQ5313,09R,KATL,02/20/2017 10:45:00,CRJ2,D14,10,59,280.48,,
1475,DAL1092,08L,KATL,02/20/2017 11:45:00,MD88,B24,2,10,853.3,,
1476,DAL2127,09R,KATL,02/20/2017 10:45:00,A321,A16,7,61,1239.51,,
1477,DAL1163,08L,KATL,02/20/2017 11:00:00,MD90,B31,3,9,552.58,,
1478,DAL2211,08L,KATL,02/20/2017 10:40:00,MD88,B34,2,8,492.82,,
1479,DAL2557,09R,KATL,02/20/2017 11:00:00,MD88,E27,6,60,1032.53,,
1480,DAL1458,10,KATL,02/20/2017 11:30:00,MD88,B01,14,73,1122.46,,
1481,DAL748,10,KATL,02/20/2017 11:00:00,B712,C52,3,72,1635.88,,
1482,DAL1234,09R,KATL,02/20/2017 11:50:00,MD88,D13,11,60,1020.93,,
1483,ASQ5112,10,KATL,02/20/2017 12:00:00,CRJ9,D8A,15,73,482.38,,
1484,SKW4706,09R,KATL,02/20/2017 11:17:00,CRJ2,D40,4,60,310.31,,
1485,DAL1640,08L,KATL,02/20/2017 11:00:00,MD90,B02,13,10,1031.52,,
1486,DAL1682,08L,KATL,02/20/2017 11:40:00,B737,B19,9,9,636.69,,
1487,ASQ5545,08L,KATL,02/20/2017 10:30:00,CRJ9,E31,6,11,235.78,,
1488,DAL1838,08L,KATL,02/20/2017 11:00:00,B712,D05,16,10,736.22,,
1489,ASQ5264,08L,KATL,02/20/2017 10:30:00,CRJ9,E30,5,9,160.54,,
1490,DAL1256,09R,KATL,02/20/2017 12:00:00,MD88,B10,13,61,915.07,,
1491,DAL2171,09R,KATL,02/20/2017 12:00:00,A320,F05,19,63,841.86,,
1492,DAL2931,10,KATL,02/20/2017 12:00:00,MD88,E09,17,73,1245.19,,
1493,ASQ5375,09R,KATL,02/20/2017 12:00:00,CRJ2,D31,5,60,266.68,,
1494,ASQ5281,08L,KATL,02/20/2017 11:00:00,CRJ9,D29,5,9,162.97,,
1495,DAL1961,08L,KATL,02/20/2017 11:40:00,B739,E02,16,8,854.76,,
1496,DAL2290,08L,KATL,02/20/2017 11:00:00,MD88,B25,9,10,844.37,,
1497,DAL1266,08L,KATL,02/20/2017 11:00:00,MD88,B03,14,10,944.49,,
1498,ASQ5307,09R,KATL,02/20/2017 12:00:00,CRJ2,D26,10,59,302.45,,
1499,DAL875,08L,KATL,02/20/2017 11:00:00,MD90,T06,7,10,1056.32,,
1500,DAL900,08L,KATL,02/20/2017 10:45:00,A320,E35,6,11,761.7,,
1501,DAL1605,08L,KATL,02/20/2017 11:00:00,B752,A03,13,9,867.82,,
1502,DAL1324,09R,KATL,02/20/2017 12:25:00,MD88,A12,7,60,896.91,,
1503,DAL2014,08L,KATL,02/20/2017 11:00:00,MD90,T07,7,10,1013.91,,
1504,DAL2621,10,KATL,02/20/2017 12:20:00,MD88,B11,14,73,1157.75,,
1505,DAL2569,09R,KATL,02/20/2017 12:00:00,B712,C49,4,59,992.65,,
1506,NKS252,10,KATL,02/20/2017 12:00:00,A320,D3,16,73,1148.02,,
1507,RPA4713,08L,KATL,02/20/2017 11:15:00,E75S,T9,7,9,360.62,,
1508,DAL2419,08L,KATL,02/20/2017 11:53:00,B752,E05,17,11,514.08,,
1509,ASQ5120,10,KATL,02/20/2017 12:10:00,CRJ2,D41,5,73,536.25,,
1510,ASQ5534,09R,KATL,02/20/2017 11:30:00,CRJ9,D08,15,60,213.45,,
1511,DAL575,08L,KATL,02/20/2017 11:00:00,B712,C33,10,10,703.65,,
1512,DAL1275,09R,KATL,02/20/2017 12:05:00,A319,E33,6,60,653.56,,
1513,DAL1263,08L,KATL,02/20/2017 11:00:00,MD88,B12,8,10,930.91,,
1514,DAL2584,10,KATL,02/20/2017 11:45:00,B753,A21,8,72,1544.59,,
1515,DAL1691,10,KATL,02/20/2017 10:45:00,MD88,A31,2,74,1844.64,,
1516,ASQ5109,08L,KATL,02/20/2017 11:55:00,CRJ2,D35,5,10,223.73,,
1517,DAL2092,10,KATL,02/20/2017 12:00:00,A321,T01,12,74,1798.92,,
1518,DAL1447,08L,KATL,02/20/2017 11:00:00,MD88,B06,13,10,1025.02,,
1519,ASQ5187,10,KATL,02/20/2017 12:30:00,CRJ2,D34,4,73,554.8,,
1520,DAL1697,08L,KATL,02/20/2017 11:56:00,MD88,B21,9,10,877.73,,
1521,DAL1508,10,KATL,02/20/2017 12:00:00,B752,A01,13,72,1379.25,,
1522,DAL941,09R,KATL,02/20/2017 11:40:00,B738,E28,5,60,614.62,,
1523,DAL1146,10,KATL,02/20/2017 12:10:00,B739,A30,1,73,1452.36,,
1524,DAL2507,10,KATL,02/20/2017 12:30:00,MD88,B27,3,73,1317.11,,
1525,DAL1997,09R,KATL,02/20/2017 12:45:00,B712,C47,4,60,743.58,,
1526,DAL1575,09R,KATL,02/20/2017 12:00:00,B739,E10,11,60,533.6,,
1527,DAL2420,10,KATL,02/20/2017 12:25:00,B739,E34,5,73,1264.73,,
1528,DAL2137,10,KATL,02/20/2017 12:15:00,MD90,B33,3,73,1273.55,,
1529,DAL1836,10,KATL,02/20/2017 12:30:00,B739,A33,2,73,1350.28,,
1530,DAL2808,09R,KATL,02/20/2017 11:35:00,A319,F10,18,60,752.49,,
1531,DAL891,10,KATL,02/20/2017 11:40:00,B752,E15,17,73,1230.27,,
1532,ASQ5123,10,KATL,02/20/2017 12:49:00,CRJ2,D44,4,73,558.57,,
1533,DAL1869,09R,KATL,02/20/2017 11:35:00,MD88,E32,5,60,649.61,,
1534,DAL2469,09R,KATL,02/20/2017 12:00:00,MD88,B29,3,60,729.98,,
1535,DAL872,08L,KATL,02/20/2017 11:59:00,A320,A17,8,8,615.08,,
1536,ASQ5362,09R,KATL,02/20/2017 11:30:00,CRJ2,C34,9,60,259.68,,
1537,ASQ5575,09R,KATL,02/20/2017 11:40:00,CRJ9,F12,18,63,313.78,,
1538,DAL1412,08L,KATL,02/20/2017 12:45:00,B712,C35,10,10,746.42,,
1539,DAL1952,08L,KATL,02/20/2017 11:53:00,MD88,A25,2,8,503.5,,
1540,EDV4179,10,KATL,02/20/2017 12:00:00,CRJ9,D39,5,73,542.05,,
1541,DAL1179,09R,KATL,02/20/2017 12:00:00,B739,A05,13,60,636.49,,
1542,DAL1991,09R,KATL,02/20/2017 11:20:00,B739,F02,18,60,709.42,,
1543,DAL1481,09R,KATL,02/20/2017 12:00:00,MD88,T04,12,60,814.38,,
1544,DAL2085,09R,KATL,02/20/2017 12:00:00,B739,A34,1,60,943.89,,
1545,ASQ5435,09R,KATL,02/20/2017 11:50:00,CRJ2,D33,5,60,310.16,,
1546,DAL1518,09R,KATL,02/20/2017 12:04:00,MD88,T05,12,58,415.8,,
1547,NKS877,10,KATL,02/20/2017 12:00:00,A319,D4,15,72,1196.85,,
1548,DAL1252,10,KATL,02/20/2017 12:15:00,B752,E04,16,73,1095.89,,
1549,ASQ5269,10,KATL,02/20/2017 12:00:00,CRJ7,D42,4,74,695.05,,
